engine_temp_C,oil_pressure_psi,brake_pad_mm,battery_voltage_V,mileage_k,tire_pressure_psi,severity
78.6,45.2,6.3,13.28,122.0,31.7,Normal
91.4,32.3,11.4,12.4,66.0,32.7,Normal
96.0,46.7,8.0,12.93,36.0,36.0,Normal
104.2,26.8,7.1,13.19,197.0,26.7,Warning
94.3,35.1,6.4,12.85,69.0,30.7,Normal
97.9,48.8,5.1,12.44,14.0,33.2,Normal
87.9,50.1,6.9,12.17,24.0,35.4,Normal
92.2,33.0,11.6,11.9,50.0,32.3,Warning
98.5,38.3,11.9,12.58,67.0,35.2,Normal
112.0,41.7,8.7,12.72,121.0,37.2,Warning
101.1,39.2,7.6,12.69,49.0,33.9,Normal
83.9,40.8,7.5,12.76,103.0,38.3,Normal
96.6,39.5,7.7,12.48,47.0,29.9,Normal
108.7,37.7,6.1,12.67,116.0,27.4,Warning
99.0,41.6,8.9,12.2,87.0,33.0,Normal
96.4,30.7,7.4,12.88,63.0,35.7,Normal
103.7,51.7,6.7,12.5,65.0,32.9,Normal
87.8,30.9,7.1,12.59,112.0,28.0,Normal
95.2,30.9,2.8,13.49,68.0,32.1,Warning
86.6,33.1,7.0,12.29,70.0,27.5,Warning
97.2,26.4,5.6,12.92,54.0,28.2,Normal
92.7,43.7,4.6,13.39,115.0,29.5,Normal
93.7,35.6,3.3,13.31,81.0,30.1,Warning
106.8,39.8,6.9,11.83,26.0,33.9,Warning
111.8,55.7,10.7,12.94,182.0,29.3,Critical
104.0,26.7,3.9,12.89,81.0,37.3,Warning
103.5,48.7,6.7,11.84,51.0,27.6,Warning
91.9,37.8,3.4,13.04,121.0,28.8,Warning
95.3,33.4,6.0,12.52,62.0,37.0,Normal
93.3,35.2,2.4,12.35,108.0,35.5,Critical
102.1,41.5,7.2,12.61,73.0,36.3,Normal
90.7,44.4,4.9,12.81,74.0,35.4,Normal
83.6,38.1,10.5,12.96,76.0,32.2,Normal
101.2,41.2,10.4,13.02,92.0,34.6,Normal
89.9,34.0,6.9,13.17,103.0,33.1,Normal
99.3,31.2,4.0,12.3,20.0,32.9,Normal
94.9,52.2,5.2,12.63,146.0,40.9,Warning
109.1,57.1,2.3,12.22,175.0,30.3,Critical
90.3,35.8,5.2,12.61,124.0,29.7,Normal
88.1,28.8,2.4,12.39,141.0,30.1,Critical
94.0,34.4,7.5,12.32,56.0,27.9,Warning
100.9,55.9,5.3,12.48,11.0,32.0,Normal
87.8,34.2,9.9,12.24,41.0,32.4,Normal
105.8,28.0,3.2,13.02,102.0,32.9,Warning
89.8,28.5,5.3,12.18,182.0,32.3,Normal
85.7,46.9,8.6,13.56,100.0,37.2,Normal
101.1,27.7,11.2,13.28,42.0,32.3,Normal
86.3,38.4,4.0,12.68,80.0,34.0,Warning
101.6,36.3,4.1,13.41,7.0,30.7,Normal
86.8,27.8,11.2,12.61,140.0,32.6,Normal
80.5,30.0,3.4,12.28,77.0,30.8,Warning
92.8,36.4,6.5,13.22,182.0,30.2,Normal
96.9,44.3,3.2,12.11,162.0,30.5,Warning
97.7,44.5,4.2,11.89,79.0,30.2,Warning
85.4,38.7,11.1,13.57,51.0,33.7,Normal
99.9,38.9,2.7,11.89,135.0,31.6,Warning
87.5,40.3,6.7,12.51,140.0,32.2,Normal
98.0,43.2,11.8,12.74,42.0,32.3,Normal
83.4,48.4,5.0,14.16,156.0,27.6,Warning
95.7,34.5,7.4,13.65,102.0,36.4,Normal
99.7,41.4,4.9,13.45,167.0,34.6,Normal
91.7,40.8,5.0,11.41,150.0,36.4,Warning
102.1,38.6,8.4,12.79,10.0,32.1,Normal
83.4,31.8,11.4,12.35,9.0,31.0,Normal
104.7,41.3,10.3,13.14,62.0,36.2,Normal
93.2,49.7,7.9,12.33,150.0,32.9,Normal
94.7,45.3,2.4,12.28,111.0,36.6,Critical
101.5,51.9,11.4,12.07,45.0,29.4,Normal
104.1,28.3,9.1,12.61,138.0,34.1,Normal
98.7,34.1,11.5,12.73,178.0,26.8,Warning
89.3,31.3,10.1,12.41,127.0,34.5,Normal
100.9,42.5,9.7,12.11,103.0,32.3,Normal
96.8,38.2,3.1,11.97,151.0,29.4,Warning
90.1,29.2,7.5,13.16,151.0,31.1,Normal
99.8,36.5,11.8,13.1,182.0,31.2,Normal
91.4,44.0,11.8,12.86,34.0,30.4,Normal
100.6,35.5,5.2,12.3,177.0,32.9,Normal
85.2,39.2,3.6,13.08,136.0,32.4,Warning
101.0,37.8,11.6,11.98,177.0,34.9,Warning
109.2,38.5,5.8,12.28,34.0,35.6,Warning
114.7,33.0,8.4,12.49,172.0,31.9,Warning
86.4,25.0,7.2,12.5,10.0,30.5,Normal
84.3,39.8,8.8,13.02,25.0,27.5,Warning
100.7,51.6,4.3,12.52,95.0,33.1,Normal
98.4,34.4,9.2,12.77,27.0,38.9,Normal
95.1,40.8,11.8,12.66,29.0,34.8,Normal
94.7,55.5,8.1,13.33,195.0,35.8,Normal
107.6,39.8,4.2,13.14,185.0,32.0,Normal
87.9,52.7,2.2,12.15,81.0,36.5,Critical
90.2,35.6,10.5,12.61,30.0,29.1,Normal
84.3,38.8,7.2,12.61,175.0,31.5,Normal
80.6,39.2,10.1,13.25,174.0,31.1,Normal
93.3,33.4,6.3,12.75,133.0,28.3,Normal
94.1,33.2,9.0,12.61,181.0,32.6,Normal
101.0,39.1,9.6,12.38,79.0,30.7,Normal
87.4,45.2,11.1,12.46,195.0,35.6,Normal
104.7,34.1,2.1,13.08,184.0,36.6,Critical
96.7,31.4,8.4,12.61,199.0,36.5,Normal
94.5,28.2,6.3,12.21,190.0,32.6,Normal
98.4,39.0,2.8,12.32,11.0,29.2,Warning
94.4,35.6,9.8,11.98,141.0,35.4,Warning
97.4,44.4,6.1,12.37,66.0,32.9,Normal
95.3,36.7,4.2,13.48,83.0,32.2,Normal
92.3,39.8,3.5,12.62,161.0,28.8,Warning
88.2,38.1,9.2,12.9,85.0,33.3,Normal
86.9,43.1,4.7,12.77,149.0,30.7,Normal
86.1,18.8,8.3,12.61,27.0,30.7,Warning
100.3,46.8,9.6,12.3,30.0,33.2,Normal
92.7,50.0,10.0,12.03,9.0,32.8,Normal
90.6,48.7,10.1,12.77,140.0,32.9,Normal
91.5,43.7,10.0,12.75,74.0,29.5,Normal
92.8,31.6,5.6,11.77,142.0,34.7,Warning
104.3,32.1,7.5,11.68,197.0,35.6,Warning
89.4,44.4,7.7,11.95,123.0,26.3,Warning
96.9,20.9,8.5,11.61,17.0,33.9,Warning
91.3,31.3,4.5,12.68,80.0,30.4,Normal
96.7,44.2,4.1,12.45,48.0,34.3,Normal
90.5,24.6,6.4,13.35,59.0,31.0,Warning
93.9,44.6,11.2,12.18,83.0,31.0,Critical
111.4,44.6,6.2,12.56,176.0,32.9,Warning
93.0,46.0,8.6,11.96,194.0,36.1,Warning
102.5,39.9,3.6,12.91,163.0,34.9,Warning
89.1,31.2,2.5,12.13,82.0,34.0,Warning
102.8,31.3,5.1,14.01,85.0,38.2,Critical
88.6,45.0,3.8,12.74,49.0,32.2,Warning
90.0,41.5,3.9,12.97,105.0,31.4,Warning
91.5,44.3,2.6,12.38,70.0,35.1,Warning
89.2,36.6,7.4,12.0,136.0,33.3,Normal
94.3,31.0,6.0,12.72,47.0,31.4,Normal
92.8,43.3,5.7,12.12,18.0,31.3,Normal
93.1,55.0,10.2,13.69,57.0,35.7,Normal
83.3,51.8,11.8,12.16,78.0,38.5,Normal
94.6,21.2,2.9,12.89,51.0,31.5,Warning
98.8,50.3,6.8,11.76,118.0,33.8,Warning
94.9,34.7,2.6,13.17,190.0,34.4,Warning
80.5,28.6,6.1,11.81,161.0,32.0,Warning
94.0,34.3,6.8,12.39,19.0,21.6,Warning
108.8,37.9,5.7,13.03,56.0,36.2,Warning
106.3,34.5,2.7,12.51,113.0,37.0,Warning
86.9,52.8,10.1,12.23,77.0,29.9,Normal
114.8,39.8,3.6,12.35,17.0,37.0,Warning
86.7,31.3,10.0,13.31,179.0,36.2,Normal
95.9,29.9,9.4,12.15,93.0,38.8,Normal
108.1,33.1,6.9,13.24,71.0,31.2,Warning
98.4,35.0,11.9,12.92,96.0,35.6,Normal
92.6,35.6,8.4,11.75,151.0,29.5,Warning
87.4,41.2,9.0,12.58,17.0,30.7,Normal
101.4,41.1,8.9,12.73,28.0,32.1,Normal
92.4,41.4,11.0,12.73,16.0,35.4,Normal
100.0,33.2,10.0,13.48,149.0,26.5,Warning
83.0,34.9,9.4,12.34,29.0,34.8,Normal
85.7,35.0,10.3,12.97,110.0,32.6,Normal
81.5,36.7,6.8,12.94,66.0,25.9,Warning
98.4,49.9,2.9,12.77,92.0,32.9,Warning
102.4,28.0,3.9,12.57,148.0,33.5,Warning
94.7,50.8,4.2,11.72,83.0,34.6,Warning
105.4,39.6,10.4,12.31,190.0,33.2,Normal
91.7,38.0,8.6,12.28,38.0,31.1,Normal
88.5,39.4,11.2,12.07,137.0,27.7,Warning
93.3,26.8,10.2,12.85,182.0,36.6,Normal
76.0,41.1,7.5,13.09,15.0,31.9,Normal
94.9,42.1,9.4,12.44,173.0,34.3,Normal
89.7,37.0,5.2,13.32,184.0,35.7,Normal
96.5,40.8,2.4,12.92,83.0,31.5,Critical
88.2,39.8,8.4,13.18,194.0,37.7,Normal
72.0,54.3,6.6,12.3,19.0,30.3,Warning
94.6,50.1,6.1,11.89,36.0,29.7,Warning
97.0,37.9,8.0,11.53,12.0,32.3,Warning
93.9,35.4,10.8,12.91,83.0,31.8,Normal
93.3,47.5,6.2,12.11,50.0,32.9,Normal
80.1,41.5,6.2,12.25,63.0,33.7,Normal
84.8,37.5,7.8,12.64,182.0,39.4,Normal
89.0,32.7,4.0,13.63,88.0,36.8,Warning
93.5,48.8,6.4,13.07,55.0,35.1,Normal
99.6,31.5,6.0,12.81,94.0,34.3,Normal
104.7,54.2,3.5,13.25,84.0,36.0,Warning
103.5,57.2,11.1,13.34,23.0,36.7,Normal
87.9,32.5,7.3,13.29,48.0,28.0,Normal
88.5,51.5,7.2,12.04,163.0,34.3,Normal
88.4,31.5,10.4,12.22,143.0,32.4,Normal
96.2,49.5,6.7,12.58,171.0,31.6,Normal
90.1,45.8,2.0,12.36,116.0,30.5,Critical
92.2,54.0,8.3,12.89,89.0,32.2,Normal
117.5,35.8,11.6,12.49,128.0,31.3,Warning
96.6,42.3,9.6,13.17,40.0,33.4,Normal
95.4,36.4,3.4,11.96,175.0,34.4,Warning
90.3,32.9,9.9,12.77,177.0,40.0,Normal
99.7,45.6,7.6,13.38,153.0,27.9,Warning
88.6,43.5,6.7,12.54,169.0,35.0,Normal
93.4,29.1,9.2,12.86,28.0,32.3,Normal
85.7,32.6,2.2,12.61,133.0,31.6,Critical
101.9,39.8,5.6,12.03,129.0,30.5,Normal
100.0,46.1,2.7,11.95,47.0,28.6,Warning
106.8,42.0,8.5,12.78,80.0,35.7,Normal
90.1,48.9,5.6,12.27,84.0,32.0,Normal
99.7,38.8,4.7,12.48,46.0,35.0,Normal
81.6,34.1,7.0,12.81,103.0,35.3,Normal
101.1,39.8,8.3,13.02,180.0,33.1,Normal
96.1,22.3,6.8,12.12,165.0,35.9,Warning
85.6,56.9,9.5,12.91,68.0,34.7,Normal
88.2,34.6,6.6,11.84,106.0,30.9,Warning
93.6,37.3,10.2,11.97,170.0,31.8,Warning
89.8,48.2,8.6,12.61,31.0,30.7,Normal
100.7,28.6,6.7,11.91,111.0,27.9,Warning
86.4,35.6,11.1,12.08,118.0,30.3,Normal
86.6,37.2,11.5,12.96,122.0,36.5,Normal
99.4,43.1,4.1,12.07,154.0,33.2,Normal
88.1,35.7,8.9,12.61,95.0,35.2,Normal
94.6,34.5,12.0,12.04,150.0,37.1,Normal
80.1,44.8,2.9,12.73,43.0,35.7,Warning
87.8,40.7,6.3,12.31,121.0,29.0,Normal
91.9,33.5,2.6,12.75,46.0,30.6,Warning
92.9,52.0,7.2,12.66,129.0,30.6,Normal
90.4,29.4,5.7,12.98,156.0,29.6,Normal
98.6,45.5,8.9,12.76,17.0,38.1,Normal
102.3,51.5,11.8,13.34,11.0,31.1,Normal
107.8,40.3,9.4,13.8,42.0,33.8,Normal
94.3,35.4,7.1,12.48,35.0,32.9,Normal
107.6,36.2,4.1,12.96,178.0,33.4,Normal
95.8,19.7,9.6,12.23,110.0,28.4,Warning
92.2,41.9,4.0,12.07,14.0,31.8,Normal
98.3,36.1,2.2,12.4,54.0,30.9,Critical
102.8,35.2,3.4,12.43,10.0,34.6,Warning
91.9,32.3,6.1,12.6,69.0,26.4,Warning
95.5,35.0,2.6,12.61,29.0,33.4,Warning
89.0,39.4,3.8,12.08,115.0,33.3,Warning
98.0,45.6,5.6,12.44,142.0,32.9,Normal
99.4,39.8,7.5,12.92,39.0,32.9,Normal
99.8,33.9,4.6,12.34,194.0,30.2,Normal
98.8,43.4,2.7,12.27,65.0,30.8,Warning
109.8,34.2,4.3,12.82,56.0,31.5,Warning
91.4,45.4,7.5,12.71,27.0,31.3,Normal
107.0,50.1,9.7,12.89,70.0,31.2,Normal
86.3,37.6,3.6,12.88,183.0,34.3,Warning
94.0,37.4,9.8,13.27,192.0,34.0,Normal
90.8,45.1,8.4,12.58,121.0,36.2,Normal
97.0,53.8,4.0,12.43,66.0,29.8,Warning
95.7,30.8,8.0,12.0,103.0,32.2,Warning
98.0,43.4,9.5,12.09,150.0,33.1,Normal
103.5,51.7,5.0,11.78,47.0,34.3,Warning
92.7,43.5,4.4,12.33,171.0,35.3,Normal
93.4,35.7,7.1,14.01,104.0,30.3,Normal
101.0,39.3,6.1,12.03,101.0,32.9,Normal
86.2,43.2,5.0,11.15,18.0,31.2,Critical
88.3,51.3,10.1,11.46,49.0,36.1,Warning
92.5,36.7,4.2,12.54,50.0,32.1,Normal
98.8,49.6,8.3,11.6,45.0,31.6,Warning
84.8,54.3,7.5,12.61,146.0,28.4,Normal
89.8,39.5,5.5,12.61,138.0,29.8,Normal
92.6,25.7,5.6,12.92,66.0,35.2,Normal
87.1,39.8,6.5,13.01,78.0,31.2,Normal
98.8,38.1,3.4,12.49,58.0,30.9,Warning
93.9,44.5,11.8,12.34,198.0,32.2,Normal
84.6,15.0,3.3,12.4,84.0,31.7,Critical
96.0,39.2,7.6,13.06,21.0,33.4,Normal
96.5,42.0,8.0,12.81,184.0,34.9,Normal
94.3,39.3,6.7,12.78,169.0,33.6,Normal
89.8,43.2,4.9,12.54,112.0,32.2,Normal
99.3,41.0,3.7,13.17,85.0,26.9,Warning
83.3,32.7,11.6,12.07,18.0,34.2,Normal
114.7,29.5,10.4,13.22,189.0,35.8,Warning
109.7,28.0,10.8,13.13,193.0,35.7,Warning
97.8,36.5,10.6,13.17,75.0,37.7,Normal
89.7,43.7,11.8,12.97,113.0,39.2,Normal
93.4,46.5,8.4,12.37,27.0,38.2,Normal
108.7,46.7,11.1,12.13,166.0,30.8,Warning
95.3,58.7,7.1,12.59,85.0,40.8,Warning
93.1,38.1,6.1,13.68,196.0,37.1,Normal
88.3,34.3,10.2,12.56,84.0,35.4,Critical
92.8,41.5,7.7,12.61,168.0,34.2,Normal
95.1,36.3,10.1,13.56,57.0,39.6,Normal
111.5,31.2,6.2,12.59,120.0,30.4,Warning
97.4,38.1,7.4,12.12,122.0,34.6,Normal
97.4,29.1,2.1,12.24,11.0,34.9,Critical
99.5,39.8,5.6,13.05,188.0,34.1,Normal
106.6,36.8,8.7,13.13,62.0,33.4,Normal
84.7,19.9,10.6,12.17,81.0,30.3,Warning
97.2,44.0,11.3,12.7,55.0,33.6,Normal
93.1,33.7,7.3,12.58,130.0,34.5,Normal
86.6,47.4,9.2,12.67,43.0,36.1,Normal
94.9,40.7,10.7,13.26,47.0,37.6,Normal
93.2,55.2,9.5,12.52,138.0,34.2,Normal
87.8,35.0,10.0,12.99,128.0,34.4,Normal
85.4,36.1,5.8,13.12,99.0,30.3,Normal
94.8,41.5,8.2,12.59,161.0,32.1,Normal
93.6,39.2,8.4,12.96,15.0,31.4,Normal
90.2,30.3,8.1,13.66,60.0,32.4,Normal
107.1,35.5,2.7,12.36,141.0,37.2,Warning
87.3,28.4,11.3,12.92,130.0,35.1,Normal
90.5,46.5,8.9,12.61,13.0,32.3,Normal
92.8,40.8,11.4,13.54,143.0,34.4,Normal
83.1,46.2,8.3,12.42,173.0,32.4,Normal
105.8,27.3,11.5,12.84,181.0,32.3,Normal
89.4,58.3,4.1,13.34,158.0,32.9,Normal
99.3,30.8,10.5,12.66,174.0,32.8,Normal
93.6,49.2,11.9,12.41,164.0,35.0,Normal
88.1,41.9,9.0,12.68,119.0,35.6,Normal
79.9,30.9,4.9,12.32,79.0,35.8,Normal
85.9,31.7,9.3,12.19,103.0,30.7,Normal
104.1,39.8,8.1,12.78,112.0,37.0,Normal
100.0,41.6,7.7,13.51,133.0,34.8,Warning
96.8,44.0,8.4,12.3,192.0,33.6,Normal
103.3,49.9,9.6,12.63,158.0,31.1,Normal
86.6,31.0,6.1,12.27,186.0,36.0,Normal
101.8,32.2,5.2,12.61,154.0,26.1,Warning
96.2,39.8,10.5,13.78,26.0,38.4,Normal
87.7,43.6,9.1,12.96,134.0,35.8,Normal
94.7,41.6,10.1,12.42,144.0,31.0,Normal
91.1,28.4,7.7,13.82,164.0,28.0,Warning
91.8,34.6,11.9,11.7,124.0,35.6,Normal
98.0,40.1,4.3,12.32,148.0,35.4,Normal
99.8,26.9,10.1,12.61,94.0,34.3,Warning
93.7,36.4,7.3,11.75,188.0,32.0,Warning
94.9,34.1,10.8,12.63,155.0,36.6,Normal
93.8,30.2,11.7,13.58,47.0,26.3,Warning
82.5,35.3,7.8,12.43,103.0,31.9,Normal
99.0,42.2,10.7,13.13,22.0,34.4,Normal
93.0,52.0,6.9,12.77,185.0,32.6,Normal
95.7,55.8,10.9,12.61,142.0,34.0,Normal
102.0,49.5,11.6,12.52,128.0,34.5,Critical
105.9,39.4,3.2,12.48,89.0,35.2,Warning
119.5,49.5,5.2,12.81,136.0,25.1,Critical
116.3,33.4,4.2,12.38,55.0,29.1,Warning
86.4,39.7,2.0,13.37,166.0,33.6,Critical
112.3,21.1,5.0,12.66,92.0,30.7,Critical
99.9,38.7,10.3,12.01,5.0,28.4,Normal
106.1,19.5,6.2,12.32,117.0,36.5,Warning
106.4,28.8,6.6,12.72,191.0,35.4,Normal
105.0,43.2,5.6,12.57,40.0,31.3,Normal
89.6,27.7,10.0,11.53,30.0,36.6,Warning
100.3,41.6,7.1,12.59,48.0,34.0,Normal
93.8,48.3,7.0,12.6,59.0,33.4,Normal
108.0,38.5,2.8,12.64,6.0,32.2,Warning
99.7,42.6,6.5,12.38,130.0,30.4,Normal
96.8,34.8,9.2,12.64,180.0,32.9,Normal
93.0,45.3,10.7,12.66,83.0,35.1,Normal
109.5,42.0,6.0,12.65,192.0,35.0,Warning
83.8,39.8,7.9,12.02,68.0,35.8,Normal
87.3,35.4,11.7,12.77,47.0,30.7,Normal
98.5,22.1,11.4,13.51,113.0,31.2,Warning
92.5,48.7,3.5,13.01,60.0,34.7,Warning
89.3,42.6,3.1,12.64,172.0,29.7,Warning
84.1,40.8,10.8,13.08,132.0,30.5,Normal
91.3,39.4,8.4,12.47,42.0,30.7,Normal
98.1,56.1,5.0,13.45,24.0,37.3,Normal
104.8,47.0,4.3,12.55,34.0,31.7,Normal
92.9,32.6,11.4,12.4,180.0,39.4,Normal
111.3,47.5,11.1,12.16,42.0,36.1,Warning
101.1,45.0,10.8,12.86,180.0,32.5,Normal
84.1,38.9,8.8,13.11,188.0,33.8,Normal
97.7,38.9,2.8,13.41,198.0,35.6,Warning
86.2,42.1,6.2,13.94,35.0,31.1,Normal
101.7,39.1,3.1,11.94,140.0,34.1,Warning
101.0,25.7,3.3,13.24,47.0,36.0,Warning
90.0,40.7,9.0,12.63,60.0,29.4,Normal
82.2,43.3,5.9,13.11,129.0,32.3,Normal
85.3,37.2,2.6,12.59,47.0,31.8,Warning
88.4,45.7,4.1,12.88,43.0,28.4,Normal
92.3,45.7,6.0,12.06,174.0,36.2,Normal
83.0,47.0,7.4,13.0,54.0,33.4,Normal
90.9,37.4,3.9,12.13,58.0,35.9,Warning
110.0,47.5,4.7,13.17,103.0,34.1,Warning
102.4,59.8,4.4,12.01,101.0,28.2,Normal
87.1,47.8,8.2,12.61,142.0,32.3,Normal
102.7,33.1,5.4,12.54,158.0,34.4,Normal
90.5,43.4,3.9,13.0,89.0,33.6,Warning
90.7,50.4,7.9,12.97,88.0,35.5,Normal
82.3,27.9,5.2,13.0,107.0,29.8,Normal
101.8,36.4,7.9,13.2,39.0,35.4,Normal
96.3,33.1,5.8,12.54,168.0,33.4,Normal
95.3,39.2,8.8,11.65,151.0,36.0,Warning
100.5,34.5,11.9,11.73,5.0,32.6,Warning
89.3,37.1,8.9,12.35,169.0,30.4,Normal
96.7,39.8,9.8,11.73,23.0,31.8,Warning
96.3,28.2,2.3,12.19,32.0,28.7,Critical
92.6,41.0,5.8,13.49,45.0,33.9,Normal
89.7,32.5,8.1,13.9,186.0,32.9,Normal
84.8,47.0,9.8,12.6,192.0,34.6,Normal
86.7,34.2,3.3,13.06,42.0,34.2,Warning
93.5,41.7,10.4,13.03,18.0,33.1,Normal
86.8,54.0,11.7,13.42,103.0,32.5,Normal
96.9,39.8,3.2,12.55,101.0,29.5,Warning
101.7,20.6,3.7,12.79,105.0,35.2,Warning
97.7,30.8,10.1,12.27,145.0,27.9,Warning
110.1,43.0,11.8,13.24,125.0,33.3,Warning
99.5,30.0,6.3,12.62,178.0,36.8,Normal
97.1,43.3,3.1,12.68,90.0,32.9,Warning
107.9,39.8,7.3,12.16,179.0,33.1,Normal
83.1,35.5,11.3,13.18,17.0,34.8,Normal
85.7,35.9,11.8,12.79,189.0,32.9,Normal
94.9,39.3,2.2,11.85,64.0,34.4,Normal
78.1,36.5,4.3,13.28,159.0,34.3,Normal
107.0,49.5,6.3,12.17,156.0,35.8,Normal
99.1,27.6,2.6,12.61,153.0,34.2,Warning
111.0,43.6,3.6,12.46,170.0,32.4,Warning
100.1,44.4,5.8,12.37,81.0,30.1,Normal
98.8,44.0,7.6,12.62,185.0,30.5,Normal
101.3,50.7,8.7,12.91,37.0,32.6,Normal
97.1,31.0,4.5,12.61,115.0,32.6,Normal
86.3,39.6,9.3,13.27,181.0,34.9,Normal
92.3,43.3,10.1,12.75,107.0,31.6,Normal
94.4,31.4,6.1,12.18,99.0,29.0,Normal
109.3,57.5,4.9,12.55,153.0,32.8,Warning
96.6,49.3,2.9,11.75,183.0,32.1,Normal
90.0,44.1,5.2,12.93,18.0,27.0,Warning
86.4,46.1,3.3,11.84,12.0,28.7,Warning
97.7,39.4,11.4,12.73,157.0,39.7,Normal
85.6,46.8,10.7,13.1,103.0,34.5,Normal
86.8,42.0,9.7,12.58,66.0,35.2,Normal
114.6,43.2,7.3,11.98,197.0,36.2,Warning
76.2,48.6,3.0,13.1,114.0,34.1,Warning
100.2,34.6,7.0,12.31,117.0,36.3,Normal
92.0,36.5,8.7,13.11,118.0,34.8,Normal
98.1,50.1,11.4,12.73,145.0,29.6,Normal
88.3,28.9,9.6,13.0,121.0,33.0,Normal
87.0,38.1,6.1,13.56,31.0,32.5,Normal
89.5,31.9,10.5,12.25,44.0,31.4,Warning
106.1,32.2,6.2,12.61,122.0,34.7,Normal
91.7,38.1,10.7,12.69,138.0,31.7,Normal
102.4,32.1,10.0,11.79,77.0,29.1,Warning
92.2,47.1,5.2,13.17,131.0,34.3,Normal
103.4,39.8,3.4,12.05,28.0,33.0,Warning
97.9,39.2,4.1,12.68,106.0,30.9,Normal
84.7,36.7,3.5,12.8,156.0,32.2,Warning
93.6,47.9,9.9,13.25,192.0,29.1,Normal
105.9,28.6,3.0,12.5,182.0,37.2,Warning
86.1,38.5,6.4,12.45,148.0,33.1,Normal
95.2,31.9,4.0,12.1,76.0,31.6,Normal
97.0,36.5,4.1,12.61,53.0,32.9,Warning
88.0,30.6,3.3,12.92,176.0,28.3,Warning
98.4,42.3,9.2,12.64,79.0,27.6,Warning
80.1,44.2,3.0,12.31,166.0,33.8,Warning
95.1,51.1,11.2,12.61,82.0,27.1,Warning
91.2,44.1,8.9,13.51,60.0,34.6,Normal
92.1,48.1,10.4,12.72,199.0,28.9,Normal
92.1,54.1,7.6,12.2,61.0,33.9,Normal
106.7,35.5,9.2,12.55,48.0,39.8,Normal
94.8,41.4,10.5,13.04,27.0,23.4,Warning
87.5,38.7,9.0,12.89,83.0,33.1,Normal
101.4,31.9,11.3,12.38,167.0,36.0,Normal
97.1,32.0,5.5,12.34,44.0,33.9,Normal
87.7,41.1,10.5,13.38,60.0,36.1,Normal
90.5,46.7,2.0,12.74,121.0,29.8,Critical
104.0,27.0,3.3,12.32,37.0,32.8,Warning
115.4,52.0,3.2,12.7,25.0,30.2,Warning
83.8,33.4,4.3,12.18,86.0,27.8,Warning
94.2,48.2,7.9,12.87,19.0,26.4,Warning
98.4,42.7,10.4,12.54,22.0,37.2,Normal
97.7,40.2,8.7,12.93,61.0,34.8,Normal
103.5,51.0,11.2,13.15,7.0,31.8,Normal
86.2,44.7,4.6,13.38,63.0,35.6,Normal
91.3,45.0,6.8,12.33,141.0,29.7,Normal
83.9,33.6,4.1,12.88,124.0,35.8,Normal
80.0,33.1,3.8,12.87,107.0,32.4,Warning
99.4,38.8,9.8,12.61,130.0,33.2,Normal
101.5,35.5,5.7,12.61,71.0,32.2,Normal
97.0,38.0,11.0,13.03,21.0,25.7,Warning
88.6,26.8,7.3,12.27,54.0,30.2,Normal
86.1,51.0,9.0,12.91,112.0,32.7,Normal
96.2,55.9,5.5,12.06,108.0,27.6,Warning
90.7,42.9,11.0,12.61,109.0,30.1,Normal
90.4,40.9,4.7,13.29,98.0,30.9,Normal
96.9,40.0,6.9,12.61,139.0,33.6,Warning
97.2,31.3,3.4,12.62,198.0,32.9,Warning
101.4,41.7,8.7,12.7,131.0,29.9,Normal
97.9,39.8,4.5,11.79,170.0,36.2,Warning
95.9,39.8,2.2,12.51,115.0,32.9,Critical
83.5,40.5,3.5,12.47,106.0,26.8,Warning
85.1,40.4,9.6,13.33,20.0,33.7,Normal
100.5,35.5,3.1,12.72,13.0,31.4,Warning
91.8,54.8,5.7,12.65,51.0,32.9,Normal
95.5,51.3,7.9,12.61,46.0,32.4,Normal
96.6,54.1,8.3,12.78,74.0,35.5,Normal
94.6,42.3,3.2,12.78,187.0,30.0,Warning
86.8,26.1,5.4,13.49,77.0,33.9,Normal
104.1,39.8,2.2,13.39,69.0,36.5,Critical
101.6,49.9,3.7,12.51,118.0,30.5,Warning
91.4,40.4,7.4,12.47,110.0,37.5,Normal
95.1,32.8,4.5,11.74,57.0,37.5,Warning
103.9,29.4,6.0,12.63,9.0,35.4,Normal
85.2,40.6,5.3,12.14,126.0,31.4,Normal
92.5,38.2,3.6,12.42,182.0,32.2,Warning
104.4,39.2,6.6,12.41,112.0,34.6,Normal
94.3,43.1,4.9,13.15,115.0,31.1,Normal
82.8,41.6,6.2,13.41,26.0,33.5,Normal
95.2,45.1,2.5,12.29,82.0,30.6,Warning
86.7,33.7,5.2,12.36,38.0,38.3,Normal
88.3,38.3,2.4,12.3,85.0,29.2,Critical
90.3,50.5,6.2,13.11,47.0,33.4,Normal
104.0,37.1,10.9,12.82,180.0,34.0,Normal
110.6,40.6,9.1,13.83,180.0,30.8,Warning
98.4,31.4,5.1,12.34,92.0,31.9,Critical
97.8,46.9,5.7,12.07,161.0,35.1,Normal
95.3,45.3,7.4,13.7,31.0,31.5,Normal
98.8,29.5,8.6,11.36,46.0,32.4,Warning
96.3,32.1,3.1,12.46,150.0,35.9,Warning
93.0,30.2,2.8,12.61,198.0,32.4,Warning
89.8,42.6,5.5,12.46,85.0,27.4,Warning
